,Year,Month,Day,Hour,Consumption
5629,2020,10,1,18,17548.0
5944,2020,10,1,19,17616.0
6259,2020,10,1,20,17764.0
6574,2020,10,1,21,17182.0
6889,2020,10,1,22,16336.0
7204,2020,10,1,23,15331.0
7519,2020,10,1,24,14393.0
275,2020,10,2,1,13707.0
590,2020,10,2,2,13157.0
905,2020,10,2,3,12831.0
1220,2020,10,2,4,12662.0
1535,2020,10,2,5,12752.0
1850,2020,10,2,6,13339.0
2165,2020,10,2,7,14521.0
2480,2020,10,2,8,15638.0
2795,2020,10,2,9,16434.0
3110,2020,10,2,10,16821.0
3425,2020,10,2,11,16934.0
3740,2020,10,2,12,16969.0
4055,2020,10,2,13,16700.0
4370,2020,10,2,14,16430.0
4685,2020,10,2,15,16118.0
5000,2020,10,2,16,16162.0
5315,2020,10,2,17,16501.0
5630,2020,10,2,18,16745.0
5945,2020,10,2,19,16899.0
6260,2020,10,2,20,16964.0
6575,2020,10,2,21,16450.0
6890,2020,10,2,22,15703.0
7205,2020,10,2,23,14855.0
7520,2020,10,2,24,13968.0
276,2020,10,3,1,13237.0
591,2020,10,3,2,12753.0
906,2020,10,3,3,12436.0
1221,2020,10,3,4,12290.0
1536,2020,10,3,5,12290.0
1851,2020,10,3,6,12518.0
2166,2020,10,3,7,13005.0
2481,2020,10,3,8,13476.0
2796,2020,10,3,9,14046.0
3111,2020,10,3,10,14289.0
3426,2020,10,3,11,14312.0
3741,2020,10,3,12,14388.0
4056,2020,10,3,13,14440.0
4371,2020,10,3,14,14390.0
4686,2020,10,3,15,14360.0
5001,2020,10,3,16,14475.0
5316,2020,10,3,17,14857.0
5631,2020,10,3,18,15354.0
5946,2020,10,3,19,15836.0
6261,2020,10,3,20,16142.0
6576,2020,10,3,21,15782.0
6891,2020,10,3,22,15217.0
7206,2020,10,3,23,14533.0
7521,2020,10,3,24,13804.0
277,2020,10,4,1,13178.0
592,2020,10,4,2,12694.0
907,2020,10,4,3,12404.0
1222,2020,10,4,4,12249.0
1537,2020,10,4,5,12245.0
1852,2020,10,4,6,12383.0
2167,2020,10,4,7,12765.0
2482,2020,10,4,8,13124.0
2797,2020,10,4,9,13619.0
3112,2020,10,4,10,13957.0
3427,2020,10,4,11,14083.0
3742,2020,10,4,12,14323.0
4057,2020,10,4,13,14516.0
4372,2020,10,4,14,14437.0
4687,2020,10,4,15,14406.0
5002,2020,10,4,16,14584.0
5317,2020,10,4,17,15077.0
5632,2020,10,4,18,15583.0
5947,2020,10,4,19,16083.0
6262,2020,10,4,20,16335.0
6577,2020,10,4,21,15909.0
6892,2020,10,4,22,15221.0
7207,2020,10,4,23,14408.0
7522,2020,10,4,24,13557.0
278,2020,10,5,1,12929.0
593,2020,10,5,2,12522.0
908,2020,10,5,3,12318.0
1223,2020,10,5,4,12228.0
1538,2020,10,5,5,12397.0
1853,2020,10,5,6,13060.0
2168,2020,10,5,7,14382.0
2483,2020,10,5,8,15531.0
2798,2020,10,5,9,16219.0
3113,2020,10,5,10,16431.0
3428,2020,10,5,11,16507.0
3743,2020,10,5,12,16617.0
4058,2020,10,5,13,16597.0
4373,2020,10,5,14,16625.0
4688,2020,10,5,15,16712.0
5003,2020,10,5,16,16747.0
5318,2020,10,5,17,17005.0
5633,2020,10,5,18,17294.0
5948,2020,10,5,19,17454.0
6263,2020,10,5,20,17526.0
6578,2020,10,5,21,16924.0
6893,2020,10,5,22,16041.0
7208,2020,10,5,23,15020.0
7523,2020,10,5,24,14034.0
279,2020,10,6,1,13403.0
594,2020,10,6,2,12960.0
909,2020,10,6,3,12718.0
1224,2020,10,6,4,12621.0
1539,2020,10,6,5,12747.0
1854,2020,10,6,6,13391.0
2169,2020,10,6,7,14717.0
2484,2020,10,6,8,15705.0
2799,2020,10,6,9,16145.0
3114,2020,10,6,10,16286.0
3429,2020,10,6,11,16310.0
3744,2020,10,6,12,16396.0
4059,2020,10,6,13,16373.0
4374,2020,10,6,14,16299.0
4689,2020,10,6,15,16235.0
5004,2020,10,6,16,16358.0
5319,2020,10,6,17,16717.0
5634,2020,10,6,18,17137.0
5949,2020,10,6,19,17386.0
6264,2020,10,6,20,17530.0
6579,2020,10,6,21,16924.0
6894,2020,10,6,22,16049.0
7209,2020,10,6,23,15058.0
7524,2020,10,6,24,14119.0
280,2020,10,7,1,13395.0
595,2020,10,7,2,12950.0
910,2020,10,7,3,12669.0
1225,2020,10,7,4,12510.0
1540,2020,10,7,5,12654.0
1855,2020,10,7,6,13310.0
2170,2020,10,7,7,14576.0
2485,2020,10,7,8,15615.0
2800,2020,10,7,9,16242.0
3115,2020,10,7,10,16541.0
3430,2020,10,7,11,16740.0
3745,2020,10,7,12,16943.0
4060,2020,10,7,13,17155.0
4375,2020,10,7,14,17226.0
4690,2020,10,7,15,17157.0
5005,2020,10,7,16,17054.0
5320,2020,10,7,17,17176.0
5635,2020,10,7,18,17413.0
5950,2020,10,7,19,17496.0
6265,2020,10,7,20,17446.0
6580,2020,10,7,21,16757.0
6895,2020,10,7,22,15854.0
7210,2020,10,7,23,14903.0
7525,2020,10,7,24,14020.0
281,2020,10,8,1,13201.0
596,2020,10,8,2,12696.0
911,2020,10,8,3,12383.0
1226,2020,10,8,4,12258.0
1541,2020,10,8,5,12392.0
1856,2020,10,8,6,13065.0
2171,2020,10,8,7,14323.0
2486,2020,10,8,8,15267.0
2801,2020,10,8,9,15733.0
3116,2020,10,8,10,15816.0
3431,2020,10,8,11,15858.0
3746,2020,10,8,12,15843.0
4061,2020,10,8,13,15814.0
4376,2020,10,8,14,15807.0
4691,2020,10,8,15,15838.0
5006,2020,10,8,16,15948.0
5321,2020,10,8,17,16282.0
5636,2020,10,8,18,16731.0
5951,2020,10,8,19,16998.0
6266,2020,10,8,20,17154.0
6581,2020,10,8,21,16567.0
6896,2020,10,8,22,15779.0
7211,2020,10,8,23,14817.0
7526,2020,10,8,24,13862.0
282,2020,10,9,1,13150.0
597,2020,10,9,2,12752.0
912,2020,10,9,3,12478.0
1227,2020,10,9,4,12385.0
1542,2020,10,9,5,12556.0
1857,2020,10,9,6,13188.0
2172,2020,10,9,7,14463.0
2487,2020,10,9,8,15502.0
2802,2020,10,9,9,15810.0
3117,2020,10,9,10,15830.0
3432,2020,10,9,11,15583.0
3747,2020,10,9,12,15617.0
4062,2020,10,9,13,15608.0
4377,2020,10,9,14,15658.0
4692,2020,10,9,15,15720.0
5007,2020,10,9,16,15883.0
5322,2020,10,9,17,16244.0
5637,2020,10,9,18,16627.0
5952,2020,10,9,19,16910.0
6267,2020,10,9,20,16999.0
6582,2020,10,9,21,16461.0
6897,2020,10,9,22,15760.0
7212,2020,10,9,23,14957.0
7527,2020,10,9,24,14085.0
283,2020,10,10,1,13358.0
598,2020,10,10,2,12853.0
913,2020,10,10,3,12542.0
1228,2020,10,10,4,12373.0
1543,2020,10,10,5,12370.0
1858,2020,10,10,6,12610.0
2173,2020,10,10,7,13125.0
2488,2020,10,10,8,13616.0
2803,2020,10,10,9,14170.0
3118,2020,10,10,10,14488.0
3433,2020,10,10,11,14644.0
3748,2020,10,10,12,14755.0
4063,2020,10,10,13,14848.0
4378,2020,10,10,14,14808.0
4693,2020,10,10,15,14952.0
5008,2020,10,10,16,15185.0
5323,2020,10,10,17,15519.0
5638,2020,10,10,18,15947.0
5953,2020,10,10,19,16526.0
6268,2020,10,10,20,16633.0
6583,2020,10,10,21,16183.0
6898,2020,10,10,22,15610.0
7213,2020,10,10,23,14872.0
7528,2020,10,10,24,14178.0
284,2020,10,11,1,13506.0
599,2020,10,11,2,13000.0
914,2020,10,11,3,12678.0
1229,2020,10,11,4,12480.0
1544,2020,10,11,5,12404.0
1859,2020,10,11,6,12496.0
2174,2020,10,11,7,12855.0
2489,2020,10,11,8,13205.0
2804,2020,10,11,9,13612.0
3119,2020,10,11,10,13919.0
3434,2020,10,11,11,14161.0
3749,2020,10,11,12,14185.0
4064,2020,10,11,13,14206.0
4379,2020,10,11,14,14245.0
4694,2020,10,11,15,14304.0
5009,2020,10,11,16,14498.0
5324,2020,10,11,17,14968.0
5639,2020,10,11,18,15508.0
5954,2020,10,11,19,16086.0
6269,2020,10,11,20,16201.0
6584,2020,10,11,21,15811.0
6899,2020,10,11,22,15229.0
7214,2020,10,11,23,14492.0
7529,2020,10,11,24,13716.0
285,2020,10,12,1,13113.0
600,2020,10,12,2,12681.0
915,2020,10,12,3,12396.0
1230,2020,10,12,4,12286.0
1545,2020,10,12,5,12428.0
1860,2020,10,12,6,12949.0
2175,2020,10,12,7,13893.0
2490,2020,10,12,8,14899.0
2805,2020,10,12,9,15743.0
3120,2020,10,12,10,16284.0
3435,2020,10,12,11,16581.0
3750,2020,10,12,12,16737.0
4065,2020,10,12,13,16698.0
4380,2020,10,12,14,16606.0
4695,2020,10,12,15,16527.0
5010,2020,10,12,16,16561.0
5325,2020,10,12,17,16849.0
5640,2020,10,12,18,17212.0
5955,2020,10,12,19,17533.0
6270,2020,10,12,20,17374.0
6585,2020,10,12,21,16737.0
6900,2020,10,12,22,15910.0
7215,2020,10,12,23,14894.0
7530,2020,10,12,24,13919.0
286,2020,10,13,1,13245.0
601,2020,10,13,2,12789.0
916,2020,10,13,3,12548.0
1231,2020,10,13,4,12449.0
1546,2020,10,13,5,12599.0
1861,2020,10,13,6,13253.0
2176,2020,10,13,7,14539.0
2491,2020,10,13,8,15716.0
2806,2020,10,13,9,16499.0
3121,2020,10,13,10,16941.0
3436,2020,10,13,11,17071.0
3751,2020,10,13,12,17096.0
4066,2020,10,13,13,17043.0
4381,2020,10,13,14,16902.0
4696,2020,10,13,15,16754.0
5011,2020,10,13,16,16634.0
5326,2020,10,13,17,16830.0
5641,2020,10,13,18,17164.0
5956,2020,10,13,19,17500.0
6271,2020,10,13,20,17406.0
6586,2020,10,13,21,16768.0
6901,2020,10,13,22,15983.0
7216,2020,10,13,23,14953.0
7531,2020,10,13,24,14029.0
287,2020,10,14,1,13329.0
602,2020,10,14,2,12859.0
917,2020,10,14,3,12597.0
1232,2020,10,14,4,12489.0
1547,2020,10,14,5,12647.0
1862,2020,10,14,6,13345.0
2177,2020,10,14,7,14595.0
2492,2020,10,14,8,15612.0
2807,2020,10,14,9,16026.0
3122,2020,10,14,10,15918.0
3437,2020,10,14,11,15803.0
3752,2020,10,14,12,15769.0
4067,2020,10,14,13,15770.0
4382,2020,10,14,14,15789.0
4697,2020,10,14,15,15838.0
5012,2020,10,14,16,15977.0
5327,2020,10,14,17,16363.0
5642,2020,10,14,18,16852.0
5957,2020,10,14,19,17337.0
6272,2020,10,14,20,17366.0
6587,2020,10,14,21,16766.0
6902,2020,10,14,22,15991.0
7217,2020,10,14,23,14989.0
7532,2020,10,14,24,14035.0
288,2020,10,15,1,13287.0
603,2020,10,15,2,12841.0
918,2020,10,15,3,12578.0
1233,2020,10,15,4,12501.0
1548,2020,10,15,5,12651.0
1863,2020,10,15,6,13291.0
2178,2020,10,15,7,14635.0
2493,2020,10,15,8,15701.0
2808,2020,10,15,9,16187.0
3123,2020,10,15,10,16287.0
3438,2020,10,15,11,16274.0
3753,2020,10,15,12,16356.0
4068,2020,10,15,13,16399.0
4383,2020,10,15,14,16486.0
4698,2020,10,15,15,16599.0
5013,2020,10,15,16,16755.0
5328,2020,10,15,17,17075.0
5643,2020,10,15,18,17398.0
5958,2020,10,15,19,17694.0
6273,2020,10,15,20,17590.0
6588,2020,10,15,21,16962.0
6903,2020,10,15,22,16179.0
7218,2020,10,15,23,15175.0
7533,2020,10,15,24,14237.0
289,2020,10,16,1,13558.0
604,2020,10,16,2,13061.0
919,2020,10,16,3,12771.0
1234,2020,10,16,4,12652.0
1549,2020,10,16,5,12791.0
1864,2020,10,16,6,13427.0
2179,2020,10,16,7,14743.0
2494,2020,10,16,8,15844.0
2809,2020,10,16,9,16599.0
3124,2020,10,16,10,16993.0
3439,2020,10,16,11,17264.0
3754,2020,10,16,12,17390.0
4069,2020,10,16,13,17390.0
4384,2020,10,16,14,17349.0
4699,2020,10,16,15,17190.0
5014,2020,10,16,16,17048.0
5329,2020,10,16,17,17077.0
5644,2020,10,16,18,17264.0
5959,2020,10,16,19,17411.0
6274,2020,10,16,20,17176.0
6589,2020,10,16,21,16572.0
6904,2020,10,16,22,15905.0
7219,2020,10,16,23,15057.0
7534,2020,10,16,24,14193.0
290,2020,10,17,1,13564.0
605,2020,10,17,2,13066.0
920,2020,10,17,3,12720.0
1235,2020,10,17,4,12571.0
1550,2020,10,17,5,12609.0
1865,2020,10,17,6,12888.0
2180,2020,10,17,7,13482.0
2495,2020,10,17,8,14104.0
2810,2020,10,17,9,14503.0
3125,2020,10,17,10,14550.0
3440,2020,10,17,11,14458.0
3755,2020,10,17,12,14337.0
4070,2020,10,17,13,14214.0
4385,2020,10,17,14,14077.0
4700,2020,10,17,15,13971.0
5015,2020,10,17,16,14072.0
5330,2020,10,17,17,14531.0
5645,2020,10,17,18,15188.0
5960,2020,10,17,19,15995.0
6275,2020,10,17,20,16182.0
6590,2020,10,17,21,15852.0
6905,2020,10,17,22,15387.0
7220,2020,10,17,23,14763.0
7535,2020,10,17,24,13999.0
291,2020,10,18,1,13398.0
606,2020,10,18,2,12940.0
921,2020,10,18,3,12623.0
1236,2020,10,18,4,12480.0
1551,2020,10,18,5,12478.0
1866,2020,10,18,6,12664.0
2181,2020,10,18,7,13086.0
2496,2020,10,18,8,13512.0
2811,2020,10,18,9,14006.0
3126,2020,10,18,10,14210.0
3441,2020,10,18,11,14342.0
3756,2020,10,18,12,14312.0
4071,2020,10,18,13,14335.0
4386,2020,10,18,14,14357.0
4701,2020,10,18,15,14425.0
5016,2020,10,18,16,14630.0
5331,2020,10,18,17,15080.0
5646,2020,10,18,18,15653.0
5961,2020,10,18,19,16368.0
6276,2020,10,18,20,16385.0
6591,2020,10,18,21,15920.0
6906,2020,10,18,22,15251.0
7221,2020,10,18,23,14434.0
7536,2020,10,18,24,13619.0
292,2020,10,19,1,12944.0
607,2020,10,19,2,12544.0
922,2020,10,19,3,12316.0
1237,2020,10,19,4,12226.0
1552,2020,10,19,5,12425.0
1867,2020,10,19,6,13139.0
2182,2020,10,19,7,14498.0
2497,2020,10,19,8,15677.0
2812,2020,10,19,9,16286.0
3127,2020,10,19,10,16535.0
3442,2020,10,19,11,16740.0
3757,2020,10,19,12,16927.0
4072,2020,10,19,13,17058.0
4387,2020,10,19,14,16976.0
4702,2020,10,19,15,16871.0
5017,2020,10,19,16,16872.0
5332,2020,10,19,17,17113.0
5647,2020,10,19,18,17458.0
5962,2020,10,19,19,17812.0
6277,2020,10,19,20,17469.0
6592,2020,10,19,21,16822.0
6907,2020,10,19,22,15953.0
7222,2020,10,19,23,14929.0
7537,2020,10,19,24,14020.0
293,2020,10,20,1,13310.0
608,2020,10,20,2,12845.0
923,2020,10,20,3,12593.0
1238,2020,10,20,4,12511.0
1553,2020,10,20,5,12614.0
1868,2020,10,20,6,13300.0
2183,2020,10,20,7,14653.0
2498,2020,10,20,8,15921.0
2813,2020,10,20,9,16622.0
3128,2020,10,20,10,16994.0
3443,2020,10,20,11,17190.0
3758,2020,10,20,12,17331.0
4073,2020,10,20,13,17296.0
4388,2020,10,20,14,17243.0
4703,2020,10,20,15,17206.0
5018,2020,10,20,16,17282.0
5333,2020,10,20,17,17502.0
5648,2020,10,20,18,17769.0
5963,2020,10,20,19,18052.0
6278,2020,10,20,20,17741.0
6593,2020,10,20,21,17091.0
6908,2020,10,20,22,16273.0
7223,2020,10,20,23,15272.0
7538,2020,10,20,24,14321.0
294,2020,10,21,1,13597.0
609,2020,10,21,2,13141.0
924,2020,10,21,3,12843.0
1239,2020,10,21,4,12684.0
1554,2020,10,21,5,12788.0
1869,2020,10,21,6,13428.0
2184,2020,10,21,7,14731.0
2499,2020,10,21,8,15964.0
2814,2020,10,21,9,16675.0
3129,2020,10,21,10,16992.0
3444,2020,10,21,11,17111.0
3759,2020,10,21,12,17150.0
4074,2020,10,21,13,17066.0
4389,2020,10,21,14,17155.0
4704,2020,10,21,15,17175.0
5019,2020,10,21,16,17378.0
5334,2020,10,21,17,17601.0
5649,2020,10,21,18,17895.0
5964,2020,10,21,19,18200.0
6279,2020,10,21,20,17931.0
6594,2020,10,21,21,17238.0
6909,2020,10,21,22,16429.0
7224,2020,10,21,23,15380.0
7539,2020,10,21,24,14445.0
295,2020,10,22,1,13694.0
610,2020,10,22,2,13222.0
925,2020,10,22,3,12925.0
1240,2020,10,22,4,12794.0
1555,2020,10,22,5,12928.0
1870,2020,10,22,6,13574.0
2185,2020,10,22,7,14940.0
2500,2020,10,22,8,16101.0
2815,2020,10,22,9,16809.0
3130,2020,10,22,10,17149.0
3445,2020,10,22,11,17279.0
3760,2020,10,22,12,17390.0
4075,2020,10,22,13,17353.0
4390,2020,10,22,14,17349.0
4705,2020,10,22,15,17338.0
5020,2020,10,22,16,17377.0
5335,2020,10,22,17,17577.0
5650,2020,10,22,18,17890.0
5965,2020,10,22,19,18222.0
6280,2020,10,22,20,18017.0
6595,2020,10,22,21,17400.0
6910,2020,10,22,22,16517.0
7225,2020,10,22,23,15596.0
7540,2020,10,22,24,14705.0
296,2020,10,23,1,13860.0
611,2020,10,23,2,13292.0
926,2020,10,23,3,12925.0
1241,2020,10,23,4,12792.0
1556,2020,10,23,5,12927.0
1871,2020,10,23,6,13553.0
2186,2020,10,23,7,14808.0
2501,2020,10,23,8,16033.0
2816,2020,10,23,9,16726.0
3131,2020,10,23,10,17013.0
3446,2020,10,23,11,17112.0
3761,2020,10,23,12,17093.0
4076,2020,10,23,13,17063.0
4391,2020,10,23,14,17137.0
4706,2020,10,23,15,17146.0
5021,2020,10,23,16,17185.0
5336,2020,10,23,17,17362.0
5651,2020,10,23,18,17583.0
5966,2020,10,23,19,17837.0
6281,2020,10,23,20,17539.0
6596,2020,10,23,21,16926.0
6911,2020,10,23,22,16243.0
7226,2020,10,23,23,15414.0
7541,2020,10,23,24,14551.0
297,2020,10,24,1,13817.0
612,2020,10,24,2,13253.0
927,2020,10,24,3,12842.0
1242,2020,10,24,4,12615.0
1557,2020,10,24,5,12561.0
1872,2020,10,24,6,12743.0
2187,2020,10,24,7,13242.0
2502,2020,10,24,8,13830.0
2817,2020,10,24,9,14514.0
3132,2020,10,24,10,15130.0
3447,2020,10,24,11,15536.0
3762,2020,10,24,12,15713.0
4077,2020,10,24,13,15636.0
4392,2020,10,24,14,15374.0
4707,2020,10,24,15,15279.0
5022,2020,10,24,16,15363.0
5337,2020,10,24,17,15596.0
5652,2020,10,24,18,16002.0
5967,2020,10,24,19,16446.0
6282,2020,10,24,20,16282.0
6597,2020,10,24,21,15833.0
6912,2020,10,24,22,15234.0
7227,2020,10,24,23,14564.0
7542,2020,10,24,24,13838.0
298,2020,10,25,1,13197.0
613,2020,10,25,2,12726.0
928,2020,10,25,3,12435.0
1243,2020,10,25,4,12283.0
1558,2020,10,25,5,12285.0
1873,2020,10,25,6,12480.0
2188,2020,10,25,7,12872.0
2503,2020,10,25,8,13407.0
2818,2020,10,25,9,13991.0
3133,2020,10,25,10,14304.0
3448,2020,10,25,11,14498.0
3763,2020,10,25,12,14679.0
4078,2020,10,25,13,14659.0
4393,2020,10,25,14,14624.0
4708,2020,10,25,15,14689.0
5023,2020,10,25,16,14962.0
5338,2020,10,25,17,15542.0
5653,2020,10,25,18,16181.0
5968,2020,10,25,19,16797.0
6283,2020,10,25,20,16672.0
6598,2020,10,25,21,16205.0
6913,2020,10,25,22,15577.0
7228,2020,10,25,23,14724.0
7543,2020,10,25,24,13891.0
299,2020,10,26,1,13258.0
614,2020,10,26,2,12826.0
929,2020,10,26,3,12587.0
1244,2020,10,26,4,12495.0
1559,2020,10,26,5,12693.0
1874,2020,10,26,6,13416.0
2189,2020,10,26,7,14796.0
2504,2020,10,26,8,16125.0
2819,2020,10,26,9,16886.0
3134,2020,10,26,10,17337.0
3449,2020,10,26,11,17585.0
3764,2020,10,26,12,17741.0
4079,2020,10,26,13,17790.0
4394,2020,10,26,14,17722.0
4709,2020,10,26,15,17606.0
5024,2020,10,26,16,17579.0
5339,2020,10,26,17,17670.0
5654,2020,10,26,18,18006.0
5969,2020,10,26,19,18181.0
6284,2020,10,26,20,17808.0
6599,2020,10,26,21,17116.0
6914,2020,10,26,22,16275.0
7229,2020,10,26,23,15243.0
7544,2020,10,26,24,14247.0
300,2020,10,27,1,13535.0
615,2020,10,27,2,13047.0
930,2020,10,27,3,12809.0
1245,2020,10,27,4,12742.0
1560,2020,10,27,5,12907.0
1875,2020,10,27,6,13583.0
2190,2020,10,27,7,14861.0
2505,2020,10,27,8,16108.0
2820,2020,10,27,9,16807.0
3135,2020,10,27,10,17157.0
3450,2020,10,27,11,17146.0
3765,2020,10,27,12,16804.0
4080,2020,10,27,13,16643.0
4395,2020,10,27,14,16685.0
4710,2020,10,27,15,16817.0
5025,2020,10,27,16,16894.0
5340,2020,10,27,17,17204.0
5655,2020,10,27,18,17704.0
5970,2020,10,27,19,18054.0
6285,2020,10,27,20,17727.0
6600,2020,10,27,21,17070.0
6915,2020,10,27,22,16261.0
7230,2020,10,27,23,15270.0
7545,2020,10,27,24,14321.0
301,2020,10,28,1,13591.0
616,2020,10,28,2,13114.0
931,2020,10,28,3,12808.0
1246,2020,10,28,4,12710.0
1561,2020,10,28,5,12874.0
1876,2020,10,28,6,13588.0
2191,2020,10,28,7,14872.0
2506,2020,10,28,8,16112.0
2821,2020,10,28,9,16939.0
3136,2020,10,28,10,17380.0
3451,2020,10,28,11,17638.0
3766,2020,10,28,12,17756.0
4081,2020,10,28,13,17650.0
4396,2020,10,28,14,17492.0
4711,2020,10,28,15,17189.0
5026,2020,10,28,16,17023.0
5341,2020,10,28,17,17167.0
5656,2020,10,28,18,17626.0
5971,2020,10,28,19,18101.0
6286,2020,10,28,20,17764.0
6601,2020,10,28,21,17135.0
6916,2020,10,28,22,16329.0
7231,2020,10,28,23,15328.0
7546,2020,10,28,24,14350.0
302,2020,10,29,1,13643.0
617,2020,10,29,2,13190.0
932,2020,10,29,3,12920.0
1247,2020,10,29,4,12809.0
1562,2020,10,29,5,12975.0
1877,2020,10,29,6,13630.0
2192,2020,10,29,7,14938.0
2507,2020,10,29,8,16262.0
2822,2020,10,29,9,16994.0
3137,2020,10,29,10,17439.0
3452,2020,10,29,11,17757.0
3767,2020,10,29,12,17996.0
4082,2020,10,29,13,18089.0
4397,2020,10,29,14,18041.0
4712,2020,10,29,15,17978.0
5027,2020,10,29,16,17961.0
5342,2020,10,29,17,18102.0
5657,2020,10,29,18,18446.0
5972,2020,10,29,19,18591.0
6287,2020,10,29,20,18157.0
6602,2020,10,29,21,17495.0
6917,2020,10,29,22,16699.0
7232,2020,10,29,23,15678.0
7547,2020,10,29,24,14718.0
303,2020,10,30,1,14000.0
618,2020,10,30,2,13534.0
933,2020,10,30,3,13266.0
1248,2020,10,30,4,13180.0
1563,2020,10,30,5,13381.0
1878,2020,10,30,6,14083.0
2193,2020,10,30,7,15416.0
2508,2020,10,30,8,16771.0
2823,2020,10,30,9,17610.0
3138,2020,10,30,10,18071.0
3453,2020,10,30,11,18328.0
3768,2020,10,30,12,18461.0
4083,2020,10,30,13,18276.0
4398,2020,10,30,14,18064.0
4713,2020,10,30,15,17845.0
5028,2020,10,30,16,17695.0
5343,2020,10,30,17,17823.0
5658,2020,10,30,18,18293.0
5973,2020,10,30,19,18700.0
6288,2020,10,30,20,18385.0
6603,2020,10,30,21,17830.0
6918,2020,10,30,22,17195.0
7233,2020,10,30,23,16321.0
7548,2020,10,30,24,15461.0
304,2020,10,31,1,14731.0
619,2020,10,31,2,14238.0
934,2020,10,31,3,13918.0
1249,2020,10,31,4,13789.0
1564,2020,10,31,5,13827.0
1879,2020,10,31,6,14134.0
2194,2020,10,31,7,14724.0
2509,2020,10,31,8,15384.0
2824,2020,10,31,9,15936.0
3139,2020,10,31,10,16045.0
3454,2020,10,31,11,15941.0
3769,2020,10,31,12,15774.0
4084,2020,10,31,13,15496.0
4399,2020,10,31,14,15276.0
4714,2020,10,31,15,15103.0
5029,2020,10,31,16,15149.0
5344,2020,10,31,17,15589.0
5659,2020,10,31,18,16304.0
5974,2020,10,31,19,17087.0
6289,2020,10,31,20,17032.0
6604,2020,10,31,21,16729.0
6919,2020,10,31,22,16269.0
7234,2020,10,31,23,15622.0
7549,2020,10,31,24,14882.0
305,2020,11,1,1,14252.0
620,2020,11,1,2,13780.0
935,2020,11,1,3,13449.0
1250,2020,11,1,4,13279.0
1565,2020,11,1,5,13200.0
1880,2020,11,1,6,13246.0
2195,2020,11,1,7,13501.0
2510,2020,11,1,8,13895.0
2825,2020,11,1,9,14373.0
3140,2020,11,1,10,15007.0
3455,2020,11,1,11,15456.0
3770,2020,11,1,12,15614.0
4085,2020,11,1,13,15963.0
4400,2020,11,1,14,16478.0
4715,2020,11,1,15,16668.0
5030,2020,11,1,16,16713.0
5345,2020,11,1,17,16859.0
5660,2020,11,1,18,17262.0
5975,2020,11,1,19,17751.0
6290,2020,11,1,20,17714.0
6605,2020,11,1,21,17210.0
6920,2020,11,1,22,16621.0
7235,2020,11,1,23,15901.0
7550,2020,11,1,24,15140.0
306,2020,11,2,1,13868.0
621,2020,11,2,2,13548.0
936,2020,11,2,3,13397.0
1251,2020,11,2,4,13399.0
1566,2020,11,2,5,13694.0
1881,2020,11,2,6,14550.0
2196,2020,11,2,7,15938.0
2511,2020,11,2,8,17164.0
2826,2020,11,2,9,17760.0
3141,2020,11,2,10,17997.0
3456,2020,11,2,11,18066.0
3771,2020,11,2,12,17979.0
4086,2020,11,2,13,17865.0
4401,2020,11,2,14,17784.0
4716,2020,11,2,15,17873.0
5031,2020,11,2,16,18236.0
5346,2020,11,2,17,18968.0
5661,2020,11,2,18,19944.0
5976,2020,11,2,19,19754.0
6291,2020,11,2,20,19165.0
6606,2020,11,2,21,18403.0
6921,2020,11,2,22,17497.0
7236,2020,11,2,23,16337.0
7551,2020,11,2,24,15344.0
307,2020,11,3,1,14624.0
622,2020,11,3,2,14171.0
937,2020,11,3,3,13936.0
1252,2020,11,3,4,13846.0
1567,2020,11,3,5,14080.0
1882,2020,11,3,6,14846.0
2197,2020,11,3,7,15999.0
2512,2020,11,3,8,16924.0
2827,2020,11,3,9,17368.0
3142,2020,11,3,10,17499.0
3457,2020,11,3,11,17601.0
3772,2020,11,3,12,17542.0
4087,2020,11,3,13,17409.0
4402,2020,11,3,14,17402.0
4717,2020,11,3,15,17432.0
5032,2020,11,3,16,17554.0
5347,2020,11,3,17,18128.0
5662,2020,11,3,18,19125.0
5977,2020,11,3,19,18993.0
6292,2020,11,3,20,18469.0
6607,2020,11,3,21,17770.0
6922,2020,11,3,22,16937.0
7237,2020,11,3,23,15990.0
7552,2020,11,3,24,15181.0
308,2020,11,4,1,14547.0
623,2020,11,4,2,14046.0
938,2020,11,4,3,13784.0
1253,2020,11,4,4,13693.0
1568,2020,11,4,5,13935.0
1883,2020,11,4,6,14709.0
2198,2020,11,4,7,15954.0
2513,2020,11,4,8,16805.0
2828,2020,11,4,9,16919.0
3143,2020,11,4,10,16719.0
3458,2020,11,4,11,16581.0
3773,2020,11,4,12,16528.0
4088,2020,11,4,13,16481.0
4403,2020,11,4,14,16514.0
4718,2020,11,4,15,16678.0
5033,2020,11,4,16,16994.0
5348,2020,11,4,17,17498.0
5663,2020,11,4,18,18341.0
5978,2020,11,4,19,18221.0
6293,2020,11,4,20,17694.0
6608,2020,11,4,21,17035.0
6923,2020,11,4,22,16160.0
7238,2020,11,4,23,15112.0
7553,2020,11,4,24,14159.0
309,2020,11,5,1,13498.0
624,2020,11,5,2,13122.0
939,2020,11,5,3,12943.0
1254,2020,11,5,4,12871.0
1569,2020,11,5,5,13109.0
